"","ID1","ID2","TIETYPE","SEX1","SEX2","AGE1","AGE2","STUDYNUM"
"54724","11139_7","2182_7","social","female","male",39,40,7
"54725","11139_7","2182_7","sexual","female","male",39,40,7
"54726","11139_7","14561_7","social","female","female",38,47,7
"54727","11139_7","14562_7","social","female","male",38,47,7
"54728","11139_7","14563_7","social","female","male",38,37,7
"54729","11139_7","14564_7","social","female","female",38,28,7
"54730","11139_7","14565_7","social","female","male",38,42,7
"54731","11139_7","14566_7","social","female","female",38,39,7
"54732","11139_7","14567_7","social","female","male",38,35,7
"54733","11139_7","14568_7","social","female","female",38,39,7
"54734","11139_7","14569_7","social","female","female",38,38,7
"54735","11139_7","14570_7","social","female","female",38,34,7
"54736","11139_7","14571_7","social","female","female",39,28,7
"54737","11139_7","14572_7","social","female","female",39,22,7
"54738","11139_7","14573_7","social","female","female",39,24,7
"54739","11141_7","2290_7","social","male","male",40,68,7
"54740","11141_7","6797_7","social","male","female",40,43,7
"54741","11141_7","7123_7","social","male","male",40,32,7
"54742","11141_7","18169_7","social","male","female",40,36,7
"54743","11141_7","18169_7","sexual","male","female",40,36,7
"54744","11141_7","18170_7","social","male","female",40,26,7
"54745","11141_7","18170_7","sexual","male","female",40,26,7
"54746","11141_7","18171_7","social","male","male",40,45,7
"54747","11141_7","18172_7","social","male","male",40,40,7
"54748","11141_7","18173_7","social","male","male",40,32,7
"54749","11141_7","18174_7","social","male","female",40,26,7
"54750","11141_7","18175_7","social","male","female",40,42,7
"54751","11146_7","1890_7","social","female","female",37,34,7
"54752","11146_7","6088_7","social","female","female",37,42,7
"54753","11146_7","6197_7","social","female","female",37,34,7
"54754","11146_7","6981_7","social","female","female",37,56,7
"54755","11146_7","6983_7","social","female","female",37,36,7
"54756","11146_7","13059_7","social","female","female",37,30,7
